V0,V1,V2,V3,V4,V6,V7,V8,V10,V12,V13,V15,V16,V18,V19,V20,V23,V24,V27,V28,V29,V30,V31,V35,V36,V37,target,label
2.2767885599967506,3.3902999410257957,0.8176056808685755,1.1430975000909862,0.9839940082282191,3.28963925404504,3.0143851645492594,2.8503705638804173,0.4577066540184674,1.3222029950390997,0.9884058031480687,0.4200314392451461,4.9551449360539035,0.5143218822532114,0.8404991201201877,0.27226487277561506,6.39619730475404,0.007954895333464681,5084.394165104851,0.30093995161782094,0.41066194954978774,1.2857509596238834,12.952833070010431,6.978159518069112,0.5288662205992376,0.7332532691312453,-1.099,train
1.8604394424365573,2.6945060864368395,0.8235523364706772,1.1319770157298652,0.8697180565832907,2.9484556595269784,2.8131537601719314,1.7727411306796355,0.14668803722185567,1.1690014666142847,1.2431644546782972,0.44920856797747577,2.812843120690387,0.6661099998910058,0.8290573818125345,0.26704529550127765,6.347562735204958,0.007954895333464681,5719.60622025193,0.23738191429652417,0.41066194954978774,1.722323322795985,7.9583286367678046,5.237832784726723,0.2920409880078152,0.6690920610582599,-1.656,train
2.8044395846269277,5.066312016502061,0.8788481791959208,1.0695400058548645,1.103321153277822,2.774571572514578,2.8131537601719314,2.9172431979316213,0.2509566972879517,1.7220396334022172,1.190121749720743,0.44920856797747577,2.6175980744501137,0.3633010843769357,0.8219041873324119,0.28164212078062134,3.4796539635588855,0.007690021258330673,6487.3604044920485,0.23738191429652417,0.41777290633603764,1.6076828742449267,13.330815931353502,4.275074914921474,0.20425667376976292,0.6225839481602469,-0.615,train
1.9687665896747484,3.2002227296113213,0.7646466300574812,1.0695400058548645,0.8631727469173158,2.5680192191987636,2.5294733214123237,1.9375300530598834,0.3989321496180563,1.4065887411622209,1.2335061120315272,0.4441495961066993,2.3847146745605103,0.3648755044276314,0.7470924399683355,0.2629531126563151,3.4723759622520753,0.007690021258330673,4274.949643669768,0.3977233024079695,0.41409605877532957,2.0817819388638683,9.136603083181521,3.987777520184984,0.4492502692209008,0.7142191508262355,-1.366,train
2.5700924709457436,4.442761155351828,0.8687585645990972,1.0726878775311475,0.9429272097164667,2.5055920497896884,2.4479562427909842,2.75167355036344,0.3021469917910234,1.7318365322840972,0.9215060775545922,0.42219580343502416,2.1507819145373275,0.362121732276558,0.87654665163825,0.28419871211571907,3.4796539635588855,0.00663032613996048,5967.980053793594,0.3976411759150818,0.41144007609407235,2.97770131712279,11.690093019214284,2.9962102314086443,0.17404027392933946,0.598370646566114,-0.345,train
1.6989918147072072,2.3884073099317704,0.784945292860377,1.0289277238658905,0.7803030287390843,2.3371128520386284,2.337102996755393,1.4306918533422879,0.2670649662311331,1.2412729583620357,1.2516469576444889,0.42219580343502416,1.892789613105779,0.3629078277199216,0.8264052501694764,0.25790938735903257,3.455443621187955,0.3973089631027668,4641.842980324565,0.397476893852933,0.3720401114775636,1.8394310264046543,6.627388254267335,2.9962102314086443,0.41132202223807834,0.6324527500052403,-1.625,train
2.269463246649138,4.891927778545166,0.9449178675942651,1.03853163728665,0.966317162597026,2.354072782372077,2.1650678350267407,2.4730336816902025,0.24912104979527758,1.636693565942237,1.5583114967966556,0.3609180601954367,1.9404854915753316,0.3694143918840456,0.7901417894974538,0.2898887879711407,3.4409853766304046,0.3973089631027668,6570.96532728416,0.3975590397307493,0.3481532484572547,1.8553535825500131,12.549392964709034,2.9962102314086443,0.21967930569461286,0.5035974989945529,-0.735,train
3.7887305923328762,7.223935932374232,1.0850021778048857,1.0663955430038103,1.0883190132466274,2.5429033309562312,2.1650678350267407,4.004353218861717,0.2516918712471771,1.8325426398495621,1.4769143357337795,0.3568573465015986,2.376284480952118,0.5581827464512888,0.7699214405726017,0.32001052027694027,6.319338529112242,0.39706866005281943,8241.102027507617,0.3973947382795939,0.3020443269487184,1.6141885841817667,18.01454851556825,5.237832784726723,0.2637457883075774,0.4334238807311757,-0.153,train
3.500777351754916,7.087573077295814,1.1266006206273518,1.1395813617600092,1.029866230012942,2.7375473470406915,2.2188607012566277,3.4970601890097432,0.42852684435066474,1.7878863300104817,1.487515787759342,0.31032490324633216,2.6150009931625853,0.5584124589142262,0.7712116440991179,0.32320959800799565,6.2832076150709,0.39706866005281943,8388.23976372323,0.3972303980381854,0.29971573404787794,1.3100348927656795,17.813864159284698,5.237832784726723,0.4211132998635225,0.40120944535834857,0.054,train
3.0918160281628184,6.0848920460023335,1.0799391423057698,1.1636894059611484,0.9669808390033576,2.8864890548206272,2.2751773718389434,3.2754136072944933,0.4976026757450695,1.6433669524889156,1.6146388574198651,0.28526121341264865,2.8711198765206856,1.4535761928894502,0.785197964481383,0.31030679012814893,7.7630612540191,0.5292511997303465,7176.250555627848,0.3972303980381854,0.27293775023354244,1.316311483375409,16.948670271803696,3.8785438545067454,0.4967566315377531,0.48731157285494076,0.037,train
3.7778803759672015,7.438298488636471,1.2077810335677164,1.192155035281081,1.0670984862991761,3.1079978364369722,2.356542421496235,4.850746566383217,0.42767189973976394,1.5726004206194086,1.5213515619708615,0.28526121341264865,3.213864323188467,1.8079340479305737,0.7076998300779965,0.3132647296635813,5.564081930689135,0.5311196844169958,8968.098250199679,0.3972303980381854,0.25875706801852527,1.1384138975669529,20.931858381993397,5.237832784726723,0.3422364630302605,0.3953694507024772,0.295,train
2.937244590396522,4.803972937579118,1.0829756132402162,1.1781861640064315,1.055881855572914,3.3324684022850195,2.556593147590154,3.4458809392857592,0.41681981495589626,1.515509158942396,1.4271021207398038,0.2697553726471348,3.41165563042909,1.9945968041842,0.6693407376120606,0.28800159282443244,5.673308505549455,0.5315866929805918,6924.5272787570275,0.3973125730086915,0.25875706801852527,1.1157664109235281,16.848833273548426,5.237832784726723,0.41360651931926223,0.5431148516966224,0.064,train
0.9894166285040645,1.113413092644734,0.8196848545732595,0.9286877871080133,0.5989370235731029,3.257383562740612,2.556593147590154,1.1122194316081147,0.8255676732486481,0.8106526941510261,1.437514326852425,0.27960666821154506,2.977597734816698,0.6633964363665203,0.7197364338939715,0.20328579159366944,6.347562735204958,0.531820180384645,3142.6175774379462,0.39698381490863016,0.2984735647614933,1.2715741694017721,4.814854583358704,6.978159518069112,0.9269723302996564,0.7282591087861429,-2.586,train
1.2313121505276576,1.5707828057617175,0.7820314118561116,0.6455825198447633,0.7697594194069206,3.090120013938011,2.5678281707358783,1.260968035665298,0.06754222568951287,1.1387093846148473,1.2496246486525153,0.3080016046436578,2.2711498470821723,0.7955083453216562,0.8029462956454642,0.23417973125690228,10.67987224277342,0.5177909376786847,4291.779608880876,0.3970660189901969,0.30124528391104693,1.5612400599877678,5.570234398262122,6.978159518069112,0.20272901685031575,0.6900571731422281,-2.613,train
4.249102561790572,6.590902719149633,1.0893992480018098,0.7793090387399153,1.4098607446431255,3.101487322568857,2.51995727046102,5.281258017623769,0.0009448729173330071,1.6455955686555879,1.239538086331503,0.35173371250131785,2.2503428419218063,0.7838121683591238,0.7919661818430995,0.3216775722174179,11.574890433743843,0.006365352622233377,12685.003382902321,0.3967371444091201,0.33047263894130446,1.9679048772462164,18.89744787046418,6.978159518069112,0.005507210718163806,0.3776583051859314,-0.073,train
5.521959846985044,10.471129844769942,1.2166925418513532,0.6632573830663612,1.6073567216148381,3.240508418746504,2.4541505535386343,6.005797140589952,0.14062126418324192,2.0839681740681297,2.0416122587728256,0.35173371250131785,3.081304056240503,0.8148145699825494,0.86437486215881,0.33127202089637603,11.561374468535332,0.006100359195768169,13098.836505108116,0.2588605138414613,0.36479530008141103,3.820528142961375,30.865502198453875,8.976831824657703,0.09496652321257971,0.3577105454167061,1.273,train
5.306151338950853,10.527050968651752,1.320558632853702,0.8014304443484128,1.4766057990476087,3.812551638409235,2.667433310397155,5.8957613253611845,0.6021248619230396,2.450466158119945,1.637376650643376,0.40879542944189745,4.175698360157005,0.666603876793416,0.6370433421438112,0.32939859127347887,11.561374468535332,0.006100359195768169,10463.411478470374,0.23717624385366365,0.3791567737838693,1.6294401989857699,30.37401070831466,9.178637474168164,0.4576220275258207,0.36789937115262134,1.849,train
3.948816465283902,7.442106199993711,1.161955404645822,0.7316668343527779,1.1612293691008801,4.024242791672757,2.667433310397155,4.315730000157416,0.8739379341821002,1.9347618004063856,1.6383083506782754,0.4055163539413209,4.217564369007063,0.6673449817077604,0.7336203278009495,0.290515760369128,3.6989167670698597,0.006100359195768169,9173.51691358602,0.23748472781897473,0.3605243208365701,1.499864335168971,22.482948971025554,9.178637474168164,0.9417074625212953,0.4819968776419388,0.718,train
3.7168536789763373,6.618477999040639,1.1678991027981478,0.6823057258294415,1.0979492255310763,4.197411385232985,3.0419556055126544,4.131957285537784,0.6144548320606262,1.929776313563408,1.4145735849581862,0.39567484824146815,4.106052920687581,1.2112460452662899,0.7014603417335457,0.25654321836110977,6.331421480597598,0.006100359195768169,7944.05135463673,0.23738191429652417,0.35780024549251827,1.1146419867399093,20.746151381094602,2.8244276397548695,0.6312439215703987,0.5005008558829032,0.396,train
2.7758821192742626,5.349090846260054,1.0408326456081824,0.6185131160297797,1.0530886285606036,4.141767484434739,3.097713141394667,3.681899079333277,0.6500270202259522,1.7802236290516922,1.3406108050385301,0.3715607164260356,3.604039797014324,0.9304701123524362,0.6459712792242324,0.21033483523827046,11.622303488404592,0.006100359195768169,5258.717015504495,0.23727908630929656,0.35061865371051976,1.5464377993447358,19.93363287796723,4.403658543410703,0.4806553431374261,0.6689684180996579,-0.553,train
2.640533540996749,4.445241458983673,1.0624742976427013,0.46654999247515017,1.0312440979974253,3.9133301869271238,3.179083429275054,3.1773528176219012,0.1790322073791566,1.4836029427263078,1.3259820159607252,0.3715607164260356,3.065049106813706,0.9102305029870935,0.7069500225451839,0.22035612265448176,5.007929601196864,0.00663032613996048,8251.53031971787,0.23799857858645318,0.3417924733795971,3.03551359534642,12.902679635504551,5.237832784726723,0.2610325628221362,0.5017914333154941,-0.308,train
2.7659400357344217,4.5504522777149745,0.9480881573001002,0.4518877449054225,1.046472194374724,3.727030286298039,3.108964001781581,2.9029111840187722,0.30330377766476124,1.5484143102006005,1.2699228303172254,0.34432051947415104,2.981922002928391,0.39805017608659776,0.7794883115408502,0.2034591427058539,7.64389898422642,0.006895279755694368,7493.562485566218,0.23769031148404896,0.33081197556434055,2.4285748139076677,13.885484934653253,3.8785438545067454,0.3558019162595875,0.5890473071695362,-0.496,train
3.7778803759672015,7.971357304768737,1.2017394708573355,0.4265774636293648,1.2652396681245004,3.727030286298039,3.108964001781581,5.019817734764591,0.270990390394993,1.8068459693285284,1.3667286224489366,0.340797554161537,3.180300720164847,0.7859330005081328,0.5932954871818267,0.2199399271227093,11.507446375030927,0.006100359195768169,11545.128917935112,0.23779308163392204,0.32466169482181184,1.9637440828199333,23.181685465551258,5.237832784726723,0.22383701331866152,0.37084326361801284,0.71,train
4.668547424047199,8.765019318716089,1.4999373468694492,0.4330316687154796,1.2746091519657914,4.048335316862571,3.06973117659142,5.982628159081345,0.5063969324832984,1.9921092010356323,1.5303227316098063,0.330230068458601,3.180300720164847,0.7859330005081328,0.5531460621786198,0.23992875504723546,11.48727924016486,0.38792762334292497,11545.128917935112,0.23830671570151335,0.30816942137247666,1.694452176611663,28.5054889349993,8.013085688218814,0.4599932641156024,0.02634041397070676,0.977,train
4.571238533200114,8.990186814503817,1.3187001504809064,0.42571875744784743,1.2080093282401532,4.415243245124422,3.219451726438095,6.08616552210008,0.7701161284325506,1.7347252992606899,1.2744108563293208,0.31501903457635483,4.732599373198424,0.7851373894725786,0.6520285431763997,0.2620545295771383,11.561374468535332,0.4555673612014688,9359.842581199939,0.3326246511834485,0.28645539182700896,2.041316646545547,29.934600566458137,9.178637474168164,0.6085146837408899,0.4513869799958977,0.894,train
4.009012326987854,8.442498883434764,1.230299368858544,0.40016032500060666,1.1641899795997466,4.4260451015740365,3.4398526118710087,4.959994536647313,0.5640519440267378,1.7538749333939185,1.5856547647319057,0.31501903457635483,4.288748424897686,0.7840771328665439,0.5886053561673646,0.23929401860955724,11.6426744928037,0.3727315306677405,9767.745722558811,0.3510319073666808,0.2947256188079037,1.4063566290254856,26.02614726201338,9.178637474168164,0.533189522125368,0.47251532453108935,0.487,train
3.808685924131612,6.885282320322426,1.1847605986324148,0.36090657479434757,1.1347871901902837,4.417401912637189,3.557741699535493,4.773309348192831,0.4910981200083158,1.8584928137294074,1.520008299267336,0.3051834194721154,4.136052544961648,0.7867289704086965,0.6408986827733548,0.23426014315304436,11.47385139162087,0.3628140697446035,7361.329171935513,0.39128817656712134,0.2964198657282516,1.54222660335222,24.4854680063255,9.178637474168164,0.42845606938853814,0.5243054741291365,-0.169,train
2.2572941407600178,4.354228184354692,1.0197287714994914,0.36441662233680466,0.9095806476903203,4.172606924404492,3.557741699535493,2.90720487206059,0.341155461705423,1.6245074706851206,1.7009076218398438,0.3005602040617742,3.509244723703262,1.294682923976079,0.634397555990537,0.215754645719197,11.507446375030927,0.5311196844169958,5929.702496229332,0.3976411759150818,0.2832850224008766,1.4841036478169005,15.023511845393152,9.178637474168164,0.4194411184847961,0.5979931023943618,-1.083,train
3.291367182228019,6.020791804103398,1.4267244280625693,0.3764511435117568,0.9070193997656936,4.255750603916769,3.503563676009691,4.995374660213311,0.22860468128750588,1.536683059608111,1.6659218064931356,0.2862674794718572,3.3430788951532473,0.6693229607556737,0.5811276047767077,0.24190585325049105,6.291221442064552,0.531353194325524,10065.745982898505,0.3973947382795939,0.27440870256407063,1.524070261854678,20.44345708083485,6.055622649044827,0.1981619240424571,0.19152696286400334,0.116,train
2.526141576157907,5.060785595165779,1.1317668744582665,0.3877378707510309,0.9169672611120051,4.2872714665252385,3.551455548314782,3.1650710930262704,0.4917696318140184,1.4919271287780833,1.4663528567730415,0.24713769058338866,4.117281895080748,0.008920061330695785,0.8245507184988332,0.2357849329676343,6.207509437297676,0.5306526308297675,7176.250555627848,0.3973947382795939,0.22366729439978397,1.476606658521402,17.17751909330173,2.4871699874856845,0.4784648859264448,0.5436253828516017,-0.564,train
3.133765487167943,6.10423260333369,1.2548335892870768,0.40842378912616745,0.983658758903674,4.222334480082753,3.6168539055722584,3.794048833946778,0.4121662253240823,1.7849364315573455,1.562396821306467,0.24713769058338866,3.4830024871782257,0.6680864341604422,0.6937514739417033,0.270435020976225,6.243268940259048,0.5306526308297675,9395.17504989684,0.3973947382795939,0.23459609697764167,1.5478433086071954,19.579344151982305,5.9763918618467855,0.4286665087840363,0.4005462896758893,-0.373,train
4.033671290672853,8.048313094301726,1.3440872715982988,0.4326006246426958,1.1094282168513931,4.344483208829861,3.6940376466548663,5.4149047418241905,0.31962480424886325,1.7140004464491676,1.5546848792445396,0.25270497565437144,3.8920300815827993,0.685485830157028,0.908507874478591,0.2902372347595751,6.291221442064552,0.40019160160671086,11331.923502418262,0.38971160648071235,0.24945801196834,1.4704922954677173,26.373974104468285,5.9763918618467855,0.3303817244409843,0.3371082670740018,0.169,train
4.351064188360596,8.216498849057448,1.2425367399850806,0.4935637023267793,1.1575349757856637,4.624156773032345,3.6940376466548663,4.878960376194667,0.40165182624872414,1.878581111023769,1.4932749559403076,0.28568072896928964,4.202300884584602,1.0426588948924962,0.8600632795108153,0.3392781779457066,6.295231623610015,0.40019160160671086,8833.579530568308,0.3107610838490045,0.2846465481433708,1.884260608304969,27.49809476958759,5.237832784726723,0.3966803934062754,0.4843310900878802,0.408,train
4.6408831438977005,8.080901246159554,1.3090570297665989,0.5182697681426349,1.1608596113966105,4.803904870688467,3.8997155264868155,4.790429932079915,0.46823460530265665,1.9303990067086467,1.9201755799566496,0.28568072896928964,4.160558771604542,1.0441716937777479,0.8221686922528271,0.33836356454183675,6.291221442064552,0.3973089631027668,10179.69856223795,0.3089007519335599,0.29905855779022283,1.874589613442073,23.532125259430728,5.237832784726723,0.4481809500557637,0.3331894424036933,0.864,train
4.679222089718792,7.919059346257082,1.5640655135487278,0.5371312841341708,1.0819268430347133,5.387527018436149,4.018765084945966,5.825002838930534,0.6100923177140338,1.8524351735277722,1.4906154176935549,0.31104377177529624,4.331537497316616,1.0432638874980034,0.8525383933457124,0.33836356454183675,6.2832076150709,0.3973089631027668,10862.372008670935,0.30871445232516276,0.30378258856358875,1.9862872590535805,27.736385155350114,5.237832784726723,0.5318228193736989,0.1896921698497844,1.168,train
4.377359492580491,8.220637450325102,1.408615473951241,0.5369029115073203,1.2671881634423847,5.736122453909586,4.193332443841939,5.512736619733033,0.6234591469430109,1.793796286407956,1.5537789277722467,0.31104377177529624,5.279706981181512,1.0450798809674728,0.8018980757524214,0.338790678780199,4.618593451331775,0.5315866929805918,11261.687047684556,0.30806202137892086,0.2776431151475957,1.4603406581304306,27.48413433924646,2.9962102314086443,0.6239532545385883,0.35542740677830686,0.972,train
4.432372268254845,8.566005189408378,1.5450848877810481,0.5610320415470867,1.1910400618823755,5.97211207239271,4.6155871074188495,5.619331210002576,0.5179782176051042,1.9661258462366602,2.105757123229093,0.30121160621366094,5.243057905896266,1.0411471537561479,0.7632255547457423,0.33443444547687184,4.5909179274960366,0.39706866005281943,11602.62166636335,0.30852810418738047,0.2869815729049838,2.588313299707719,29.874436510622797,5.296891708274475,0.5231980910904579,0.24928067502652912,1.083,train
3.9134116557668395,7.775731851332125,1.5628504200676372,0.5682138290769366,1.0343482587554786,6.382972398901478,4.6155871074188495,4.9138686089766175,0.5689965175863688,1.8433745522638318,1.1642332681757042,0.30711756908778903,5.537420279408755,1.0462913898718984,0.8700466796267008,0.32154960974012015,4.35982044581285,0.39706866005281943,9454.34318236589,0.3084349119129274,0.29605211136137227,1.5387233765521544,24.06037644167764,3.987777520184984,0.544171393488313,0.3452021356387243,0.922,train
3.4500037099334224,6.059184074424949,1.4190042030260595,0.5693746575879575,0.9633338852448465,6.304771259583846,4.9610645586838045,4.262838487943429,0.4590182488578415,1.600869443328356,1.2687002286216078,0.30711756908778903,5.0231174931165095,1.0429613700389337,0.846911740611996,0.308918213343477,4.448659444042896,0.4633903807609416,9406.980565956585,0.23748472781897473,0.2597164933158953,2.138690039557003,19.745368349422755,3.987777520184984,0.4857072764739841,0.370977018473867,0.442,train
3.850676314527178,7.385161440091525,1.2884065962096367,0.5656624272388479,1.026426291288706,6.111276519367105,4.955549358263978,5.221198485923774,0.43366814002107557,1.636693565942237,1.9395329764461389,0.2749184058189197,5.0231174931165095,1.026387997076907,0.6678714590692736,0.31122959906202746,10.736783417741263,0.4633903807609416,9081.6759288807,0.23738191429652417,0.2539291708624297,1.3633980456822554,23.60521276007355,4.964212923243597,0.4032572230857514,0.35891866310608056,0.385,train
3.1415820239485233,5.969917474048955,1.3731265346107169,0.5770533783692029,0.7718033852831462,6.3018900024438835,4.950039244778483,4.467478469778744,0.41872836452503565,1.3371537466258183,1.5787951541460732,0.266719885444852,4.93338015647286,0.8994832094038343,0.7580898997151525,0.31691260601176113,10.15504410019247,0.5967628439581099,10424.287399116376,0.23779308163392204,0.2375401028356659,1.6433260096542803,19.15952890328299,6.135734473592837,0.41132202223807834,0.31284818979841306,0.193,train
2.205529643079025,4.583431438102462,1.44495042456345,0.5807871834360016,0.5875017485395106,6.646372679771907,5.194481498016793,4.120567265039662,0.4138565104027562,1.0830395503312436,1.4650354790086426,0.266719885444852,5.397935553579101,1.0441716937777479,0.7427612326860321,0.30858682525521686,6.20354696228173,0.5967628439581099,9755.512103113193,0.23820401776683356,0.19471854809421607,2.0835165348292426,16.623861178033135,6.727682832719412,0.42719418720343605,0.23441589552968156,0.017,train
2.5301131853996375,5.663023878556026,1.3822413584733853,0.5601072844703106,0.6341864266804459,6.78595135716504,5.194481498016793,5.725127840368572,0.4214900917538813,1.0165796284972388,1.4336050998941872,0.19723035459161226,5.494554630946443,1.0420540715268136,0.7663132185825821,0.2976175609883433,6.093469740076512,0.5965324139774799,9990.44948978685,0.23820401776683356,0.1639100654174017,1.6455260628284614,22.20409436619304,5.9763918618467855,0.37979098321311744,0.2790861800989778,0.505,train
2.7334658005210333,5.816335939065188,1.3183286103195524,0.5391878735407134,0.6623883721877816,7.015511715443658,5.520836712910341,5.4149047418241905,0.4781777421078107,1.0641898474568958,1.1842128532279106,0.19225831292957313,5.875303886249708,1.0423564620560144,0.6581058888311095,0.27394069925006703,7.767860634367996,0.5967628439581099,10040.587672488913,0.23769031148404896,0.1697462372782547,2.2844677834353138,21.894045441551906,4.403658543410703,0.43987126591824005,0.3446631310445693,0.705,train
2.839006383236703,6.078456550155054,1.4013279810311172,0.5151069379092303,0.6778209671332461,7.091312558874159,5.6609899676238316,5.757432078853692,0.4848459414164263,1.145250334336447,1.7779008801213028,0.18512022417656757,5.800442212624929,1.0441716937777479,0.6525139915711133,0.2622044371904842,11.393567666555603,0.59699326333945,9609.835279914654,0.3232844293790653,0.18055235541629772,2.093945925612235,23.36236626874891,1.408634641106777,0.47017445108473427,0.23956366371982518,0.529,train
1.6736160602140482,4.94859036785955,1.2807046296273732,0.48288675618540994,0.4787481452457728,7.2223550171631485,5.860903350837223,5.474387738267137,0.4735287856284064,0.8152212110000341,1.365458840060873,0.18471532837796312,5.79299952603562,0.6708080677272065,0.6377655932810815,0.21852170071945815,9.969234724376127,0.694215365947759,11689.369123166887,0.323923099896525,0.1583009616649295,2.1940073120316232,21.03076801768433,4.964212923243597,0.4767151512269026,0.4560926377671386,-0.061,train
1.6114019563334254,6.17558680772304,1.339964157367855,0.46852889597620917,0.4680609265152251,7.190212243073485,6.079722069639598,5.799901278027905,0.3253142112657915,0.8676226731590133,1.4580199884967826,0.176040842554996,5.867782040849424,0.36035505383291166,0.5811276047767077,0.23021983608681915,7.577854654986538,0.693763167853126,12238.027849969794,0.32364945409477763,0.1554226269831557,1.8016127655999403,25.1613798937626,6.135734473592837,0.3449754569453293,0.4185406241196556,-0.401,train
2.014063376442194,6.29053698595672,1.2562841934686078,0.4628181056415758,0.6484730457061236,7.164582383354586,6.079722069639598,5.1753796070000915,0.31962480424886325,1.0509155854871517,1.223086097679663,0.15827755733667395,5.973814169182117,0.5581827464512888,0.603658606322879,0.25218546008696746,4.6681432579043065,0.677004341532382,11317.843127580223,0.3241966405768546,0.17254237325013377,1.5471404428366249,25.866986665837743,3.987777520184984,0.30649088695154025,0.4598789364081089,-0.111,train
